Rank,University Name,Official Website,City,Country,Study Level,Bachelor,Master,Program Category,Program Name,Program URL,Course Intensity,Full Time,Part Time,Study Mode,On Campus,Online,Hybrid,Programme Duration,eu,non eu,arab,lebanese,pal,us,TOEFL,IELTS,SAT,GPA,Languages,english,french,arabic,german,spanish,catalan,italian,Engineering,Computing & Technology,Data Science & Artificial Intelligence,Health & Medicine,Life Sciences,Natural & Physical Sciences,Social Sciences,Psychology & Behavioral Sciences,Business & Management,Law & Governance,Education,"Arts, Design & Architecture",Humanities & Languages,Environment & Agriculture,Media & Communication,Hospitality & Tourism,Sports & Events,"Transport, Aviation & Maritime",Interdisciplinary & Emerging Fields
5,Harvard University,https://www.harvard.edu/,Cambridge,United States,Master,0,1,Computing & Technology,Information Management Systems,https://www.extension.harvard.edu/academics/graduate-degrees/information-management-systems-degree,Part Time,0,1,Blended,0,0,1,5,14175,14175,14175,14175,14175,14175,80,,,3.4,English,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,Harvard University,https://www.harvard.edu/,Cambridge,United States,Master,0,1,Social Sciences,International Relations,https://www.extension.harvard.edu/academics/graduate-degrees/international-relations-degree,Part Time,0,1,Blended,0,0,1,5,14175,14175,14175,14175,14175,14175,80,,,3.4,English,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,Harvard University,https://www.harvard.edu/,Cambridge,United States,Master,0,1,Media & Communication,Journalism,https://www.extension.harvard.edu/academics/graduate-degrees/journalism-degree,Part Time,0,1,Blended,0,0,1,5,14175,14175,14175,14175,14175,14175,80,,,3.4,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,Harvard University,https://www.harvard.edu/,Cambridge,United States,Master,0,1,Natural & Physical Sciences,Mathematics,https://www.extension.harvard.edu/academics/graduate-degrees/mathematics-teaching-degree,Part Time,0,1,Blended,0,0,1,5,14175,14175,14175,14175,14175,14175,80,,,3.4,English,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,California Institute of Technology (Caltech),https://www.caltech.edu/,Pasadena,United States,Bachelor,1,0,Computing & Technology,Computer Science,https://www.admissions.caltech.edu/why-caltech/academics/majors-minors/computer-science?utm_source=chatgpt.com,Full Time,1,0,On Campus,1,0,0,4,"65,622","65,622","65,622","65,622","65,622","65,622",100,7,,,English,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,California Institute of Technology (Caltech),https://www.caltech.edu/,Pasadena,United States,Bachelor,1,0,Engineering, Engineering & Applied Science,https://www.admissions.caltech.edu/why-caltech/academics/majors-minors/Engineering and Technology -and-applied-science,Full Time,1,0,On Campus,1,0,0,4,"65,622","65,622","65,622","65,622","65,622","65,622",100,7,,,English,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,California Institute of Technology (Caltech),https://www.caltech.edu/,Pasadena,United States,Bachelor,1,0,Engineering,Electrical  Engineering,https://www.admissions.caltech.edu/why-caltech/academics/majors-minors/electrical-Engineering and Technology ,Full Time,1,0,On Campus,1,0,0,4,"65,622","65,622","65,622","65,622","65,622","65,622",100,7,,,English,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,California Institute of Technology (Caltech),https://www.caltech.edu/,Pasadena,United States,Bachelor,1,0,Engineering,Chemical  Engineering,https://www.admissions.caltech.edu/why-caltech/academics/majors-minors/chemical-Engineering and Technology ,Full Time,1,0,On Campus,1,0,0,4,"65,622","65,622","65,622","65,622","65,622","65,622",100,7,,,English,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,California Institute of Technology (Caltech),https://www.caltech.edu/,Pasadena,United States,Bachelor,1,0,Life Sciences,Biology,https://www.admissions.caltech.edu/why-caltech/academics/majors-minors/biology,Full Time,1,0,On Campus,1,0,0,4,"65,622","65,622","65,622","65,622","65,622","65,622",100,7,,,English,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,California Institute of Technology (Caltech),https://www.caltech.edu/,Pasadena,United States,Bachelor,1,0,Natural & Physical Sciences,Mathematics,https://www.admissions.caltech.edu/why-caltech/academics/majors-minors/mathematics,Full Time,1,0,On Campus,1,0,0,4,"65,622","65,622","65,622","65,622","65,622","65,622",100,7,,,English,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,California Institute of Technology (Caltech),https://www.caltech.edu/,Pasadena,United States,Bachelor,1,0,Engineering,Environmental Science and  Engineering,https://www.admissions.caltech.edu/why-caltech/academics/majors-minors/Environmental-Science-and-Engineering and Technology ,Full Time,1,0,On Campus,1,0,0,4,"65,622","65,622","65,622","65,622","65,622","65,622",100,7,,,English,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,California Institute of Technology (Caltech),https://www.caltech.edu/,Pasadena,United States,Bachelor,1,0,Social Sciences, Economics,https://www.admissions.caltech.edu/why-caltech/academics/majors-minors/economics,Full Time,1,0,On Campus,1,0,0,4,"65,622","65,622","65,622","65,622","65,622","65,622",100,7,,,English,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,California Institute of Technology (Caltech),https://www.caltech.edu/,Pasadena,United States,Bachelor,1,0,Natural & Physical Sciences,Physics,https://www.admissions.caltech.edu/why-caltech/academics/majors-minors/physics,Full Time,1,0,On Campus,1,0,0,4,"65,622","65,622","65,622","65,622","65,622","65,622",100,7,,,English,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,California Institute of Technology (Caltech),https://www.caltech.edu/,Pasadena,United States,Bachelor,1,0,Engineering,Mechanical  Engineering,https://www.admissions.caltech.edu/why-caltech/academics/majors-minors/mechanical-Engineering and Technology ,Full Time,1,0,On Campus,1,0,0,4,"65,622","65,622","65,622","65,622","65,622","65,622",100,7,,,English,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,University of Chicago,https://www.uchicago.edu/,Chicago,United States,Bachelor,1,0,Humanities & Languages,Art History,https://www.topuniversities.com/,,,,,,,,4,69120,69120,69120,69120,69120,69120,100,7,1020,2.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13,University of Chicago,https://www.uchicago.edu/,Chicago,United States,Bachelor,1,0,Humanities & Languages, Classical Studies,https://www.topuniversities.com/,,,,,,,,4,69120,69120,69120,69120,69120,69120,100,7,1020,2.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13,University of Chicago,https://www.uchicago.edu/,Chicago,United States,Bachelor,1,0,Humanities & Languages, Comparative Literature,https://www.topuniversities.com/,,,,,,,,4,69120,69120,69120,69120,69120,69120,100,7,1020,2.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13,University of Chicago,https://www.uchicago.edu/,Chicago,United States,Bachelor,1,0,Humanities & Languages,English Language and Literature,https://www.topuniversities.com/,,,,,,,,4,69120,69120,69120,69120,69120,69120,100,7,1020,2.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13,University of Chicago,https://www.uchicago.edu/,Chicago,United States,Bachelor,1,0,Social Sciences, Geographical Studies,https://www.topuniversities.com/,,,,,,,,4,69120,69120,69120,69120,69120,69120,100,7,1020,2.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,University of Chicago,https://www.uchicago.edu/,Chicago,United States,Bachelor,1,0,Humanities & Languages, History,https://www.topuniversities.com/,,,,,,,,4,69120,69120,69120,69120,69120,69120,100,7,1020,2.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13,University of Chicago,https://www.uchicago.edu/,Chicago,United States,Bachelor,1,0,Humanities & Languages, Linguistics,https://www.topuniversities.com/,,,,,,,,4,69120,69120,69120,69120,69120,69120,100,7,1020,2.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13,University of Chicago,https://www.uchicago.edu/,Chicago,United States,Bachelor,1,0,Humanities & Languages,Medieval Studies,https://www.topuniversities.com/,,,,,,,,4,69120,69120,69120,69120,69120,69120,100,7,1020,2.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13,University of Chicago,https://www.uchicago.edu/,Chicago,United States,Bachelor,1,0,"Arts, Design & Architecture",Music,https://www.topuniversities.com/,,,,,,,,4,69120,69120,69120,69120,69120,69120,100,7,1020,2.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13,University of Chicago,https://www.uchicago.edu/,Chicago,United States,Bachelor,1,0,Engineering,Near Eastern Languages and Civilizations,https://www.topuniversities.com/,,,,,,,,4,69120,69120,69120,69120,69120,69120,100,7,1020,2.7,English,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,University of Chicago,https://www.uchicago.edu/,Chicago,United States,Bachelor,1,0,Humanities & Languages,Philosophy,https://www.topuniversities.com/,,,,,,,,4,69120,69120,69120,69120,69120,69120,100,7,1020,2.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13,University of Chicago,https://www.uchicago.edu/,Chicago,United States,Bachelor,1,0,Humanities & Languages,Romance Languages and Literatures,https://www.topuniversities.com/,,,,,,,,4,69120,69120,69120,69120,69120,69120,100,7,1020,2.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13,University of Chicago,https://www.uchicago.edu/,Chicago,United States,Bachelor,1,0,Engineering, South Asian Languages and Civilizations,https://www.topuniversities.com/,,,,,,,,4,69120,69120,69120,69120,69120,69120,100,7,1020,2.7,English,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,University of Chicago,https://www.uchicago.edu/,Chicago,United States,Bachelor,1,0,"Arts, Design & Architecture",Visual Arts,https://www.topuniversities.com/,,,,,,,,4,69120,69120,69120,69120,69120,69120,100,7,1020,2.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13,University of Chicago,https://www.uchicago.edu/,Chicago,United States,Bachelor,1,0,Social Sciences, Anthropology,https://www.topuniversities.com/,,,,,,,,4,69120,69120,69120,69120,69120,69120,100,7,1020,2.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,University of Chicago,https://www.uchicago.edu/,Chicago,United States,Bachelor,1,0,Life Sciences,Biological Sciences,https://www.topuniversities.com/,Full Time,1,0,On Campus,1,0,0,4,69120,69120,69120,69120,69120,69120,100,7,1020,2.7,English,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,University of Chicago,https://www.uchicago.edu/,Chicago,United States,Bachelor,1,0,Psychology & Behavioral Sciences,Comparative Human Development,https://www.topuniversities.com/,,,,,,,,4,69120,69120,69120,69120,69120,69120,100,7,1020,2.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13,University of Chicago,https://www.uchicago.edu/,Chicago,United States,Bachelor,1,0,Natural & Physical Sciences,Biological Chemistry,https://www.topuniversities.com/,,,,,,,,4,69120,69120,69120,69120,69120,69120,100,7,1020,2.7,English,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,University of Chicago,https://www.uchicago.edu/,Chicago,United States,Bachelor,1,0,Natural & Physical Sciences, Physics,https://www.topuniversities.com/,,,,,,,,3,69120,69120,69120,69120,69120,69120,100,7,1020,2.7,English,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,University of Chicago,https://www.uchicago.edu/,Chicago,United States,Bachelor,1,0,Environment & Agriculture,Environmental Science,https://www.topuniversities.com/,,,,,,,,4,69120,69120,69120,69120,69120,69120,100,7,1020,2.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13,University of Chicago,https://www.uchicago.edu/,Chicago,United States,Bachelor,1,0,Media & Communication,Cinema and Media Studies,https://www.topuniversities.com/,,,,,,,,4,69120,69120,69120,69120,69120,69120,100,7,1020,2.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13,University of Chicago,https://www.uchicago.edu/,Chicago,United States,Bachelor,1,0,Interdisciplinary & Emerging Fields,Comparative Race and Ethnic Studies,https://www.topuniversities.com/,,,,,,,,4,69120,69120,69120,69120,69120,69120,100,7,1020,2.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,University of Chicago,https://www.uchicago.edu/,Chicago,United States,Bachelor,1,0,Engineering, East Asian Languages and Civilizations,https://www.topuniversities.com/,,,,,,,,4,69120,69120,69120,69120,69120,69120,100,7,1020,2.7,English,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,University of Chicago,https://www.uchicago.edu/,Chicago,United States,Bachelor,1,0,Social Sciences, Economics,https://www.topuniversities.com/,,,,,,,,4,69120,69120,69120,69120,69120,69120,100,7,1020,2.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,University of Chicago,https://www.uchicago.edu/,Chicago,United States,Bachelor,1,0,Interdisciplinary & Emerging Fields,Gender and Sexuality Studies,https://www.topuniversities.com/,,,,,,,,4,69120,69120,69120,69120,69120,69120,100,7,1020,2.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,University of Chicago,https://www.uchicago.edu/,Chicago,United States,Bachelor,1,0,Humanities & Languages,Germanic Studies,https://www.topuniversities.com/,,,,,,,,4,69120,69120,69120,69120,69120,69120,100,7,1020,2.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13,University of Chicago,https://www.uchicago.edu/,Chicago,United States,Bachelor,1,0,Humanities & Languages,Jewish Studies,https://www.topuniversities.com/,,,,,,,,4,69120,69120,69120,69120,69120,69120,100,7,1020,2.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13,University of Chicago,https://www.uchicago.edu/,Chicago,United States,Bachelor,1,0,Humanities & Languages, Latin American Studies,https://www.topuniversities.com/,,,,,,,,4,69120,69120,69120,69120,69120,69120,100,7,1020,2.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13,University of Chicago,https://www.uchicago.edu/,Chicago,United States,Bachelor,1,0,Law & Governance,"Law, Letters, and Society",https://www.topuniversities.com/,,,,,,,,4,69120,69120,69120,69120,69120,69120,100,7,1020,2.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13,University of Chicago,https://www.uchicago.edu/,Chicago,United States,Bachelor,1,0,Social Sciences,Political Science,https://www.topuniversities.com/,,,,,,,,4,69120,69120,69120,69120,69120,69120,100,7,1020,2.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,University of Chicago,https://www.uchicago.edu/,Chicago,United States,Bachelor,1,0,Social Sciences,Public Policy Studies,https://www.topuniversities.com/,,,,,,,,4,69120,69120,69120,69120,69120,69120,100,7,1020,2.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,University of Chicago,https://www.uchicago.edu/,Chicago,United States,Bachelor,1,0,Humanities & Languages,Religious Studies,https://www.topuniversities.com/,,,,,,,,4,69120,69120,69120,69120,69120,69120,100,7,1020,2.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13,University of Chicago,https://www.uchicago.edu/,Chicago,United States,Bachelor,1,0,Humanities & Languages,Russian and East European Studies,https://www.topuniversities.com/,,,,,,,,4,69120,69120,69120,69120,69120,69120,100,7,1020,2.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13,University of Chicago,https://www.uchicago.edu/,Chicago,United States,Bachelor,1,0,Social Sciences,Sociology,https://www.topuniversities.com/,,,,,,,,4,69120,69120,69120,69120,69120,69120,100,7,1020,2.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,University of Chicago,https://www.uchicago.edu/,Chicago,United States,Bachelor,1,0,"Arts, Design & Architecture",Theater and Performance Studies,https://www.topuniversities.com/,,,,,,,,4,69120,69120,69120,69120,69120,69120,100,7,1020,2.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13,University of Chicago,https://www.uchicago.edu/,Chicago,United States,Master,0,1,Humanities & Languages,Latin American and Caribbean Studies,https://www.topuniversities.com/,,,,,,,,1,41280,41280,41280,41280,41280,41280,104,7,,2.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13,University of Chicago,https://www.uchicago.edu/,Chicago,United States,Master,0,1,"Arts, Design & Architecture", Fine Arts in Visual Arts,https://www.topuniversities.com/,,,,,,,,4,41280,41280,41280,41280,41280,41280,104,7,,2.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13,University of Chicago,https://www.uchicago.edu/,Chicago,United States,Master,0,1,Natural & Physical Sciences, Financial Mathematics,https://www.topuniversities.com/,,,,,,,,2,41280,41280,41280,41280,41280,41280,104,7,,2.7,English,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,University of Chicago,https://www.uchicago.edu/,Chicago,United States,Master,0,1,Business & Management,Finance,https://www.chicagobooth.edu/master-in-finance,Full Time,1,0,On Campus,1,0,0,1,41280,41280,41280,41280,41280,41280,104,7,,2.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13,University of Chicago,https://www.uchicago.edu/,Chicago,United States,Master,0,1,Business & Management, Management,https://www.chicagobooth.edu/master-in-management,Full Time,1,0,On Campus,1,0,0,1,41280,41280,41280,41280,41280,41280,104,7,,2.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
13,University of Chicago,https://www.uchicago.edu/,Chicago,United States,Master,0,1,Computing & Technology, Computational Social Science,https://www.topuniversities.com/,,,,,,,,2,41280,41280,41280,41280,41280,41280,104,7,,2.7,English,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,University of Chicago,https://www.uchicago.edu/,Chicago,United States,Master,0,1,Social Sciences, Computational Analysis and Public Policy,https://www.topuniversities.com/,,,,,,,,2,41280,41280,41280,41280,41280,41280,104,7,,2.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,University of Chicago,https://www.uchicago.edu/,Chicago,United States,Master,0,1,Natural & Physical Sciences, Statistics,https://www.topuniversities.com/,,,,,,,,2,41280,41280,41280,41280,41280,41280,104,7,,2.7,English,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,University of Chicago,https://www.uchicago.edu/,Chicago,United States,Master,0,1,Environment & Agriculture,Environmental Science and Policy,https://www.topuniversities.com/,,,,,,,,2,41280,41280,41280,41280,41280,41280,104,7,,2.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13,University of Chicago,https://www.uchicago.edu/,Chicago,United States,Master,0,1,Psychology & Behavioral Sciences,Social Service Administration,https://www.topuniversities.com/,,,,,,,,2,41280,41280,41280,41280,41280,41280,104,7,,2.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
13,University of Chicago,https://www.uchicago.edu/,Chicago,United States,Master,0,1,Humanities & Languages, Divinity,https://www.topuniversities.com/,,,,,,,,2,41280,41280,41280,41280,41280,41280,104,7,,2.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13,University of Chicago,https://www.uchicago.edu/,Chicago,United States,Master,0,1,Social Sciences, Social Sciences,https://www.topuniversities.com/,,,,,,,,1,41280,41280,41280,41280,41280,41280,104,7,,2.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,University of Chicago,https://www.uchicago.edu/,Chicago,United States,Master,0,1,Social Sciences, International Relations,https://www.topuniversities.com/,,,,,,,,1,41280,41280,41280,41280,41280,41280,104,7,,2.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,University of Chicago,https://www.uchicago.edu/,Chicago,United States,Master,0,1,Interdisciplinary & Emerging Fields,Middle Eastern Studies,https://www.topuniversities.com/,,,,,,,,2,41280,41280,41280,41280,41280,41280,104,7,,2.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,University of Chicago,https://www.uchicago.edu/,Chicago,United States,Master,0,1,Social Sciences, Public Policy,https://www.topuniversities.com/,,,,,,,,1,41280,41280,41280,41280,41280,41280,104,7,,2.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,University of Chicago,https://www.uchicago.edu/,Chicago,United States,Master,0,1,Social Sciences, Public Policy with Certificate in Research Methods,https://www.topuniversities.com/,,,,,,,,1,41280,41280,41280,41280,41280,41280,104,7,,2.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,University of Chicago,https://www.uchicago.edu/,Chicago,United States,Master,0,1,Humanities & Languages,Divinity ,https://www.topuniversities.com/,,,,,,,,3,41280,41280,41280,41280,41280,41280,104,7,,2.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13,University of Chicago,https://www.uchicago.edu/,Chicago,United States,Master,0,1,Law & Governance,Laws ,https://www.topuniversities.com/,,,,,,,,1,41280,41280,41280,41280,41280,41280,104,7,,2.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13,University of Chicago,https://www.uchicago.edu/,Chicago,United States,Master,0,1,Social Sciences,Public Policy ,https://www.topuniversities.com/,,,,,,,,2,41280,41280,41280,41280,41280,41280,104,7,,2.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,University of Chicago,https://www.uchicago.edu/,Chicago,United States,Master,0,1,Social Sciences,Public Policy ,https://www.topuniversities.com/,,,,,,,,4,41280,41280,41280,41280,41280,41280,104,7,,2.7,English,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15,University of Pennsylvania,https://www.upenn.edu/,Philadelphia,United States,Bachelor,1,0,Humanities & Languages,Classical Studies,https://www.topuniversities.com/,Full Time,1,0,On Campus,1,0,0,2,,,,,,,100,7,1420,3,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15,University of Pennsylvania,https://www.upenn.edu/,Philadelphia,United States,Bachelor,1,0,Humanities & Languages, Classical Languages and Literature,https://www.topuniversities.com/,Full Time,1,0,On Campus,1,0,0,2,,,,,,,100,7,1420,3,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15,University of Pennsylvania,https://www.upenn.edu/,Philadelphia,United States,Bachelor,1,0,Interdisciplinary & Emerging Fields,Globalization,https://www.topuniversities.com/,Full Time,1,0,On Campus,1,0,0,2,,,,,,,100,7,1420,3,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,University of Pennsylvania,https://www.upenn.edu/,Philadelphia,United States,Bachelor,1,0,Humanities & Languages, Literary and Cultural Theory,https://www.topuniversities.com/,Full Time,1,0,On Campus,1,0,0,2,,,,,,,100,7,1420,3,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15,University of Pennsylvania,https://www.upenn.edu/,Philadelphia,United States,Bachelor,1,0,Humanities & Languages,History of Art,https://www.topuniversities.com/,Full Time,1,0,On Campus,1,0,0,2,,,,,,,100,7,1420,3,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15,University of Pennsylvania,https://www.upenn.edu/,Philadelphia,United States,Bachelor,1,0,"Arts, Design & Architecture",Music,https://www.topuniversities.com/,Full Time,1,0,On Campus,1,0,0,2,,,,,,,100,7,1420,3,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15,University of Pennsylvania,https://www.upenn.edu/,Philadelphia,United States,Bachelor,1,0,Interdisciplinary & Emerging Fields, Ancient Near East,https://www.topuniversities.com/,Full Time,1,0,On Campus,1,0,0,2,,,,,,,100,7,1420,3,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,University of Pennsylvania,https://www.upenn.edu/,Philadelphia,United States,Bachelor,1,0,Humanities & Languages, Arabic and Hebrew Studies,https://www.topuniversities.com/,Full Time,1,0,On Campus,1,0,0,2,,,,,,,100,7,1420,3,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15,University of Pennsylvania,https://www.upenn.edu/,Philadelphia,United States,Bachelor,1,0,Engineering, Near Eastern Languages and Civilizations - Hebrew and Judaica,https://www.topuniversities.com/,Full Time,1,0,On Campus,1,0,0,2,,,,,,,100,7,1420,3,English,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,University of Pennsylvania,https://www.upenn.edu/,Philadelphia,United States,Bachelor,1,0,Humanities & Languages,"Russian Language, Literature and Culture",https://www.topuniversities.com/,Full Time,1,0,On Campus,1,0,0,2,,,,,,,100,7,1420,3,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15,University of Pennsylvania,https://www.upenn.edu/,Philadelphia,United States,Bachelor,1,0,"Arts, Design & Architecture", Theatre Arts,https://www.topuniversities.com/,Full Time,1,0,On Campus,1,0,0,2,,,,,,,100,7,1420,3,English,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
